"","GEOID","NAME","variable","estimate","moe","label","concept"
"1515","29059","Dallas County, Missouri","S1501_C02_015",14.8,2.8,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1516","29061","Daviess County, Missouri","S1501_C02_015",18.4,3.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1517","29063","DeKalb County, Missouri","S1501_C02_015",14.8,1.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1518","29065","Dent County, Missouri","S1501_C02_015",18.1,2.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1519","29067","Douglas County, Missouri","S1501_C02_015",15.5,3.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1520","29069","Dunklin County, Missouri","S1501_C02_015",12.6,1.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1521","29071","Franklin County, Missouri","S1501_C02_015",23,1.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1522","29073","Gasconade County, Missouri","S1501_C02_015",18.6,2.8,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1523","29075","Gentry County, Missouri","S1501_C02_015",20.5,3.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1524","29077","Greene County, Missouri","S1501_C02_015",32.4,0.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1525","29079","Grundy County, Missouri","S1501_C02_015",15.9,2.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1526","29081","Harrison County, Missouri","S1501_C02_015",17.6,3.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1527","29083","Henry County, Missouri","S1501_C02_015",16.1,1.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1528","29085","Hickory County, Missouri","S1501_C02_015",12,2.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1529","29087","Holt County, Missouri","S1501_C02_015",20.5,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1530","29089","Howard County, Missouri","S1501_C02_015",28,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1531","29091","Howell County, Missouri","S1501_C02_015",17.5,2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1532","29093","Iron County, Missouri","S1501_C02_015",18.3,2.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1533","29095","Jackson County, Missouri","S1501_C02_015",33.5,0.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1534","29097","Jasper County, Missouri","S1501_C02_015",25.1,1.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1535","29099","Jefferson County, Missouri","S1501_C02_015",23.6,1.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1536","29101","Johnson County, Missouri","S1501_C02_015",29.1,2.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1537","29103","Knox County, Missouri","S1501_C02_015",16.9,3.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1538","29105","Laclede County, Missouri","S1501_C02_015",15.7,2.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1539","29107","Lafayette County, Missouri","S1501_C02_015",24.4,2.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1540","29109","Lawrence County, Missouri","S1501_C02_015",16.6,1.8,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1541","29111","Lewis County, Missouri","S1501_C02_015",16.5,2.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1542","29113","Lincoln County, Missouri","S1501_C02_015",18.4,1.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1543","29115","Linn County, Missouri","S1501_C02_015",20.1,2.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1544","29117","Livingston County, Missouri","S1501_C02_015",18.3,2.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1545","29119","McDonald County, Missouri","S1501_C02_015",13.4,1.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1546","29121","Macon County, Missouri","S1501_C02_015",18.5,1.8,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1547","29123","Madison County, Missouri","S1501_C02_015",15.3,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1548","29125","Maries County, Missouri","S1501_C02_015",16,3.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1549","29127","Marion County, Missouri","S1501_C02_015",25.7,2.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1550","29129","Mercer County, Missouri","S1501_C02_015",17.9,3.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1551","29131","Miller County, Missouri","S1501_C02_015",21,2.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1552","29133","Mississippi County, Missouri","S1501_C02_015",14.1,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1553","29135","Moniteau County, Missouri","S1501_C02_015",17.2,2.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1554","29137","Monroe County, Missouri","S1501_C02_015",17.4,2.8,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1555","29139","Montgomery County, Missouri","S1501_C02_015",16.5,2.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1556","29141","Morgan County, Missouri","S1501_C02_015",14.9,1.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1557","29143","New Madrid County, Missouri","S1501_C02_015",13.3,2.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1558","29145","Newton County, Missouri","S1501_C02_015",23,1.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1559","29147","Nodaway County, Missouri","S1501_C02_015",25.6,2.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1560","29149","Oregon County, Missouri","S1501_C02_015",14.4,2.8,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1561","29151","Osage County, Missouri","S1501_C02_015",24.8,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1562","29153","Ozark County, Missouri","S1501_C02_015",12.4,2.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1563","29155","Pemiscot County, Missouri","S1501_C02_015",12.8,1.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1564","29157","Perry County, Missouri","S1501_C02_015",22.1,2.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1565","29159","Pettis County, Missouri","S1501_C02_015",18.6,1.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1566","29161","Phelps County, Missouri","S1501_C02_015",31.5,2.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1567","29163","Pike County, Missouri","S1501_C02_015",16.6,2.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1568","29165","Platte County, Missouri","S1501_C02_015",45.6,1.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1569","29167","Polk County, Missouri","S1501_C02_015",21,2.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1570","29169","Pulaski County, Missouri","S1501_C02_015",27.9,2.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1571","29171","Putnam County, Missouri","S1501_C02_015",19.3,4.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1572","29173","Ralls County, Missouri","S1501_C02_015",17.5,3.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1573","29175","Randolph County, Missouri","S1501_C02_015",17.1,1.8,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1574","29177","Ray County, Missouri","S1501_C02_015",15,1.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1575","29179","Reynolds County, Missouri","S1501_C02_015",15.4,3.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1576","29181","Ripley County, Missouri","S1501_C02_015",12.9,2.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1577","29183","St. Charles County, Missouri","S1501_C02_015",42.4,0.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1578","29185","St. Clair County, Missouri","S1501_C02_015",13.7,2.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1579","29186","Ste. Genevieve County, Missouri","S1501_C02_015",18.4,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1580","29187","St. Francois County, Missouri","S1501_C02_015",16,1.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1581","29189","St. Louis County, Missouri","S1501_C02_015",46.9,0.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1582","29195","Saline County, Missouri","S1501_C02_015",26,2.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1583","29197","Schuyler County, Missouri","S1501_C02_015",10.6,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1584","29199","Scotland County, Missouri","S1501_C02_015",14.5,3.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1585","29201","Scott County, Missouri","S1501_C02_015",21.7,2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1586","29203","Shannon County, Missouri","S1501_C02_015",14.6,3.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1587","29205","Shelby County, Missouri","S1501_C02_015",18,2.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1588","29207","Stoddard County, Missouri","S1501_C02_015",16.4,2.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1589","29209","Stone County, Missouri","S1501_C02_015",23,2.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1590","29211","Sullivan County, Missouri","S1501_C02_015",14.7,2.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1591","29213","Taney County, Missouri","S1501_C02_015",25.4,1.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1592","29215","Texas County, Missouri","S1501_C02_015",15.8,2.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1593","29217","Vernon County, Missouri","S1501_C02_015",18,2.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1594","29219","Warren County, Missouri","S1501_C02_015",19.6,2.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1595","29221","Washington County, Missouri","S1501_C02_015",12.4,2.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1596","29223","Wayne County, Missouri","S1501_C02_015",11,2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1597","29225","Webster County, Missouri","S1501_C02_015",18.6,2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1598","29227","Worth County, Missouri","S1501_C02_015",17.6,4.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1599","29229","Wright County, Missouri","S1501_C02_015",14.3,2.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1600","29510","St. Louis city, Missouri","S1501_C02_015",40.2,0.8,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1601","30001","Beaverhead County, Montana","S1501_C02_015",35.5,3.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1602","30003","Big Horn County, Montana","S1501_C02_015",20.9,3.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1603","30005","Blaine County, Montana","S1501_C02_015",25.8,3.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1604","30007","Broadwater County, Montana","S1501_C02_015",26.3,6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1605","30009","Carbon County, Montana","S1501_C02_015",30.3,2.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1606","30011","Carter County, Montana","S1501_C02_015",20.3,4.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1607","30013","Cascade County, Montana","S1501_C02_015",28.7,1.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1608","30015","Chouteau County, Montana","S1501_C02_015",22.6,2.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1609","30017","Custer County, Montana","S1501_C02_015",29.8,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1610","30019","Daniels County, Montana","S1501_C02_015",27.5,5.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1611","30021","Dawson County, Montana","S1501_C02_015",25.5,4.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1612","30023","Deer Lodge County, Montana","S1501_C02_015",22.3,3.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1613","30025","Fallon County, Montana","S1501_C02_015",16.5,5.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1614","30027","Fergus County, Montana","S1501_C02_015",23.8,3.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1615","30029","Flathead County, Montana","S1501_C02_015",36,1.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1616","30031","Gallatin County, Montana","S1501_C02_015",53.1,1.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1617","30033","Garfield County, Montana","S1501_C02_015",21.3,5.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1618","30035","Glacier County, Montana","S1501_C02_015",18.1,2.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1619","30037","Golden Valley County, Montana","S1501_C02_015",19,5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1620","30039","Granite County, Montana","S1501_C02_015",31.2,5.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1621","30041","Hill County, Montana","S1501_C02_015",25.6,3.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1622","30043","Jefferson County, Montana","S1501_C02_015",32.7,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1623","30045","Judith Basin County, Montana","S1501_C02_015",28.3,4.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1624","30047","Lake County, Montana","S1501_C02_015",30.5,2.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1625","30049","Lewis and Clark County, Montana","S1501_C02_015",42.8,1.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1626","30051","Liberty County, Montana","S1501_C02_015",27.3,7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1627","30053","Lincoln County, Montana","S1501_C02_015",18,2.3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1628","30055","McCone County, Montana","S1501_C02_015",21.4,5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1629","30057","Madison County, Montana","S1501_C02_015",34.3,3.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1630","30059","Meagher County, Montana","S1501_C02_015",28.5,8.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1631","30061","Mineral County, Montana","S1501_C02_015",26.6,4.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1632","30063","Missoula County, Montana","S1501_C02_015",45.9,1.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1633","30065","Musselshell County, Montana","S1501_C02_015",21.9,4.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1634","30067","Park County, Montana","S1501_C02_015",38.1,3,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1635","30069","Petroleum County, Montana","S1501_C02_015",27.1,8.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1636","30071","Phillips County, Montana","S1501_C02_015",20.6,4.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1637","30073","Pondera County, Montana","S1501_C02_015",19.5,3.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1638","30075","Powder River County, Montana","S1501_C02_015",25.2,5.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1639","30077","Powell County, Montana","S1501_C02_015",19,3.4,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1640","30079","Prairie County, Montana","S1501_C02_015",20,7.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1641","30081","Ravalli County, Montana","S1501_C02_015",29.8,2.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1642","30083","Richland County, Montana","S1501_C02_015",19.4,2.7,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1643","30085","Roosevelt County, Montana","S1501_C02_015",19.9,2.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1644","30087","Rosebud County, Montana","S1501_C02_015",18.9,3.5,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1645","30089","Sanders County, Montana","S1501_C02_015",21.6,3.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1646","30091","Sheridan County, Montana","S1501_C02_015",24.7,4.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1647","30093","Silver Bow County, Montana","S1501_C02_015",27.7,2.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1648","30095","Stillwater County, Montana","S1501_C02_015",29.8,2.6,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1649","30097","Sweet Grass County, Montana","S1501_C02_015",23.1,4.1,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1650","30099","Teton County, Montana","S1501_C02_015",25.9,3.2,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1651","30101","Toole County, Montana","S1501_C02_015",21.5,3.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
"1652","30103","Treasure County, Montana","S1501_C02_015",32.8,7.9,"Estimate!!Percent!!AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Educational Attainment"
