"","GEOID","NAME","variable","estimate","moe","label","concept"
"1548","29125","Maries County, Missouri","S2701_C03_001",91.5,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1549","29127","Marion County, Missouri","S2701_C03_001",92.1,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1550","29129","Mercer County, Missouri","S2701_C03_001",89.9,2.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1551","29131","Miller County, Missouri","S2701_C03_001",89.1,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1552","29133","Mississippi County, Missouri","S2701_C03_001",88.9,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1553","29135","Moniteau County, Missouri","S2701_C03_001",83.9,2.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1554","29137","Monroe County, Missouri","S2701_C03_001",88.5,3.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1555","29139","Montgomery County, Missouri","S2701_C03_001",90,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1556","29141","Morgan County, Missouri","S2701_C03_001",75.4,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1557","29143","New Madrid County, Missouri","S2701_C03_001",87.3,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1558","29145","Newton County, Missouri","S2701_C03_001",86.8,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1559","29147","Nodaway County, Missouri","S2701_C03_001",91.8,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1560","29149","Oregon County, Missouri","S2701_C03_001",81.8,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1561","29151","Osage County, Missouri","S2701_C03_001",95.1,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1562","29153","Ozark County, Missouri","S2701_C03_001",83.7,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1563","29155","Pemiscot County, Missouri","S2701_C03_001",87,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1564","29157","Perry County, Missouri","S2701_C03_001",93.6,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1565","29159","Pettis County, Missouri","S2701_C03_001",88.1,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1566","29161","Phelps County, Missouri","S2701_C03_001",91.2,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1567","29163","Pike County, Missouri","S2701_C03_001",91,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1568","29165","Platte County, Missouri","S2701_C03_001",94.1,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1569","29167","Polk County, Missouri","S2701_C03_001",85.5,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1570","29169","Pulaski County, Missouri","S2701_C03_001",89.6,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1571","29171","Putnam County, Missouri","S2701_C03_001",89.1,4.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1572","29173","Ralls County, Missouri","S2701_C03_001",94.3,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1573","29175","Randolph County, Missouri","S2701_C03_001",89.4,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1574","29177","Ray County, Missouri","S2701_C03_001",90.3,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1575","29179","Reynolds County, Missouri","S2701_C03_001",86.6,2.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1576","29181","Ripley County, Missouri","S2701_C03_001",83.5,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1577","29183","St. Charles County, Missouri","S2701_C03_001",95.7,0.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1578","29185","St. Clair County, Missouri","S2701_C03_001",87.3,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1579","29186","Ste. Genevieve County, Missouri","S2701_C03_001",95.3,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1580","29187","St. Francois County, Missouri","S2701_C03_001",88.2,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1581","29189","St. Louis County, Missouri","S2701_C03_001",94.2,0.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1582","29195","Saline County, Missouri","S2701_C03_001",92.2,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1583","29197","Schuyler County, Missouri","S2701_C03_001",85.3,4.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1584","29199","Scotland County, Missouri","S2701_C03_001",66.1,6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1585","29201","Scott County, Missouri","S2701_C03_001",88.2,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1586","29203","Shannon County, Missouri","S2701_C03_001",88.7,2.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1587","29205","Shelby County, Missouri","S2701_C03_001",90,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1588","29207","Stoddard County, Missouri","S2701_C03_001",88.2,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1589","29209","Stone County, Missouri","S2701_C03_001",90.6,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1590","29211","Sullivan County, Missouri","S2701_C03_001",91.4,2.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1591","29213","Taney County, Missouri","S2701_C03_001",85.2,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1592","29215","Texas County, Missouri","S2701_C03_001",84.3,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1593","29217","Vernon County, Missouri","S2701_C03_001",84.4,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1594","29219","Warren County, Missouri","S2701_C03_001",91.8,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1595","29221","Washington County, Missouri","S2701_C03_001",88.6,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1596","29223","Wayne County, Missouri","S2701_C03_001",86.1,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1597","29225","Webster County, Missouri","S2701_C03_001",86.6,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1598","29227","Worth County, Missouri","S2701_C03_001",89.4,3.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1599","29229","Wright County, Missouri","S2701_C03_001",84.3,2.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1600","29510","St. Louis city, Missouri","S2701_C03_001",90.7,0.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1601","30001","Beaverhead County, Montana","S2701_C03_001",94.4,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1602","30003","Big Horn County, Montana","S2701_C03_001",81.5,2.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1603","30005","Blaine County, Montana","S2701_C03_001",82.8,2.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1604","30007","Broadwater County, Montana","S2701_C03_001",93.4,3.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1605","30009","Carbon County, Montana","S2701_C03_001",92.5,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1606","30011","Carter County, Montana","S2701_C03_001",91.1,3.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1607","30013","Cascade County, Montana","S2701_C03_001",93.3,0.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1608","30015","Chouteau County, Montana","S2701_C03_001",94.1,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1609","30017","Custer County, Montana","S2701_C03_001",92.4,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1610","30019","Daniels County, Montana","S2701_C03_001",97.7,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1611","30021","Dawson County, Montana","S2701_C03_001",94.6,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1612","30023","Deer Lodge County, Montana","S2701_C03_001",93.2,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1613","30025","Fallon County, Montana","S2701_C03_001",91.6,7.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1614","30027","Fergus County, Montana","S2701_C03_001",84.9,3.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1615","30029","Flathead County, Montana","S2701_C03_001",90.9,0.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1616","30031","Gallatin County, Montana","S2701_C03_001",92.7,0.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1617","30033","Garfield County, Montana","S2701_C03_001",89.1,4.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1618","30035","Glacier County, Montana","S2701_C03_001",70.7,3.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1619","30037","Golden Valley County, Montana","S2701_C03_001",84.8,4.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1620","30039","Granite County, Montana","S2701_C03_001",92.1,2.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1621","30041","Hill County, Montana","S2701_C03_001",91.3,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1622","30043","Jefferson County, Montana","S2701_C03_001",94.9,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1623","30045","Judith Basin County, Montana","S2701_C03_001",93.6,2.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1624","30047","Lake County, Montana","S2701_C03_001",85.9,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1625","30049","Lewis and Clark County, Montana","S2701_C03_001",93.8,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1626","30051","Liberty County, Montana","S2701_C03_001",95.6,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1627","30053","Lincoln County, Montana","S2701_C03_001",85.8,2.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1628","30055","McCone County, Montana","S2701_C03_001",94.2,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1629","30057","Madison County, Montana","S2701_C03_001",92.6,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1630","30059","Meagher County, Montana","S2701_C03_001",96.7,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1631","30061","Mineral County, Montana","S2701_C03_001",91.7,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1632","30063","Missoula County, Montana","S2701_C03_001",93.6,0.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1633","30065","Musselshell County, Montana","S2701_C03_001",91,3.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1634","30067","Park County, Montana","S2701_C03_001",91.5,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1635","30069","Petroleum County, Montana","S2701_C03_001",93.8,4.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1636","30071","Phillips County, Montana","S2701_C03_001",92.5,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1637","30073","Pondera County, Montana","S2701_C03_001",92.4,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1638","30075","Powder River County, Montana","S2701_C03_001",94.4,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1639","30077","Powell County, Montana","S2701_C03_001",92.4,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1640","30079","Prairie County, Montana","S2701_C03_001",94.3,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1641","30081","Ravalli County, Montana","S2701_C03_001",91.2,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1642","30083","Richland County, Montana","S2701_C03_001",93.9,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1643","30085","Roosevelt County, Montana","S2701_C03_001",70.4,3.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1644","30087","Rosebud County, Montana","S2701_C03_001",85,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1645","30089","Sanders County, Montana","S2701_C03_001",86.6,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1646","30091","Sheridan County, Montana","S2701_C03_001",90.4,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1647","30093","Silver Bow County, Montana","S2701_C03_001",93.4,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1648","30095","Stillwater County, Montana","S2701_C03_001",95.4,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1649","30097","Sweet Grass County, Montana","S2701_C03_001",90.8,3.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1650","30099","Teton County, Montana","S2701_C03_001",94.5,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1651","30101","Toole County, Montana","S2701_C03_001",92.4,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1652","30103","Treasure County, Montana","S2701_C03_001",94.6,3.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1653","30105","Valley County, Montana","S2701_C03_001",93.6,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1654","30107","Wheatland County, Montana","S2701_C03_001",82.3,8.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1655","30109","Wibaux County, Montana","S2701_C03_001",93.7,3.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1656","30111","Yellowstone County, Montana","S2701_C03_001",93.1,0.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1657","31001","Adams County, Nebraska","S2701_C03_001",94.6,0.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1658","31003","Antelope County, Nebraska","S2701_C03_001",94,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1659","31005","Arthur County, Nebraska","S2701_C03_001",91.7,3.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1660","31007","Banner County, Nebraska","S2701_C03_001",93.6,3.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1661","31009","Blaine County, Nebraska","S2701_C03_001",94.3,4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1662","31011","Boone County, Nebraska","S2701_C03_001",95.2,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1663","31013","Box Butte County, Nebraska","S2701_C03_001",92.1,2.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1664","31015","Boyd County, Nebraska","S2701_C03_001",90.9,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1665","31017","Brown County, Nebraska","S2701_C03_001",93.5,2.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1666","31019","Buffalo County, Nebraska","S2701_C03_001",92.5,1.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1667","31021","Burt County, Nebraska","S2701_C03_001",91.6,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1668","31023","Butler County, Nebraska","S2701_C03_001",94,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1669","31025","Cass County, Nebraska","S2701_C03_001",94.9,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1670","31027","Cedar County, Nebraska","S2701_C03_001",93.4,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1671","31029","Chase County, Nebraska","S2701_C03_001",90.5,2.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1672","31031","Cherry County, Nebraska","S2701_C03_001",92,3.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1673","31033","Cheyenne County, Nebraska","S2701_C03_001",94.1,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1674","31035","Clay County, Nebraska","S2701_C03_001",92.1,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1675","31037","Colfax County, Nebraska","S2701_C03_001",88.7,3.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1676","31039","Cuming County, Nebraska","S2701_C03_001",91.4,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1677","31041","Custer County, Nebraska","S2701_C03_001",92.8,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1678","31043","Dakota County, Nebraska","S2701_C03_001",92.2,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1679","31045","Dawes County, Nebraska","S2701_C03_001",89.9,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1680","31047","Dawson County, Nebraska","S2701_C03_001",88.5,2.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1681","31049","Deuel County, Nebraska","S2701_C03_001",89.4,3.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1682","31051","Dixon County, Nebraska","S2701_C03_001",91.1,2.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1683","31053","Dodge County, Nebraska","S2701_C03_001",93.8,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1684","31055","Douglas County, Nebraska","S2701_C03_001",91.3,0.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1685","31057","Dundy County, Nebraska","S2701_C03_001",94.8,2.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1686","31059","Fillmore County, Nebraska","S2701_C03_001",95.8,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1687","31061","Franklin County, Nebraska","S2701_C03_001",93.3,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1688","31063","Frontier County, Nebraska","S2701_C03_001",92.8,2.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1689","31065","Furnas County, Nebraska","S2701_C03_001",93.6,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1690","31067","Gage County, Nebraska","S2701_C03_001",94.8,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1691","31069","Garden County, Nebraska","S2701_C03_001",90.8,4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1692","31071","Garfield County, Nebraska","S2701_C03_001",94.5,2.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1693","31073","Gosper County, Nebraska","S2701_C03_001",88.5,4.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1694","31075","Grant County, Nebraska","S2701_C03_001",91.4,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1695","31077","Greeley County, Nebraska","S2701_C03_001",95.5,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1696","31079","Hall County, Nebraska","S2701_C03_001",87.6,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1697","31081","Hamilton County, Nebraska","S2701_C03_001",94.2,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1698","31083","Harlan County, Nebraska","S2701_C03_001",91.6,3.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1699","31085","Hayes County, Nebraska","S2701_C03_001",94.5,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1700","31087","Hitchcock County, Nebraska","S2701_C03_001",92.8,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1701","31089","Holt County, Nebraska","S2701_C03_001",93,1.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1702","31091","Hooker County, Nebraska","S2701_C03_001",91.7,5.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1703","31093","Howard County, Nebraska","S2701_C03_001",93,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"1704","31095","Jefferson County, Nebraska","S2701_C03_001",92.3,2.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
